Season,Product_Type,Fabric,Gender,Price,Discount,Region,Sales
Summer,Jeans,Denim,Male,4816,50,North,10532
Winter,Jacket,Denim,Male,2501,59,North,7889
Winter,Jacket,Cotton,Female,1906,13,East,13528
Winter,Jeans,Cotton,Male,3512,59,East,14659
Autumn,Jacket,Linen,Male,1896,54,South,12247
Spring,Kurti,Wool,Male,1288,9,North,18592
Spring,Jeans,Denim,Male,4251,21,West,4694
Spring,Jacket,Silk,Male,4495,7,East,7696
Winter,Jacket,Linen,Male,544,21,North,4168
Autumn,Kurti,Linen,Male,2591,3,South,4663
Winter,Jeans,Cotton,Male,3365,56,North,7171
Spring,Shirt,Linen,Female,3674,44,West,12934
Autumn,Kurti,Cotton,Female,4472,29,South,16777
Autumn,Dress,Wool,Female,2902,23,West,12856
Summer,Jacket,Cotton,Female,1249,3,West,19995
Winter,Jeans,Linen,Female,3532,65,East,17322
Winter,Jacket,Wool,Female,3278,4,West,7310
Autumn,Dress,Silk,Female,1761,22,West,11627
Spring,Jeans,Silk,Female,4951,62,East,6972
Winter,Dress,Wool,Female,622,60,North,19288
Spring,Kurti,Wool,Female,2403,20,North,13764
Summer,Dress,Denim,Female,1188,66,North,9670
Winter,Jeans,Wool,Female,2052,15,West,7255
Summer,Shirt,Wool,Female,2701,57,North,7629
Autumn,Jeans,Linen,Female,2359,3,North,6871
Winter,Dress,Silk,Female,1830,11,South,15884
Autumn,Jeans,Wool,Female,2883,15,East,15052
Spring,Dress,Denim,Female,3217,52,West,12355
Summer,Jeans,Wool,Male,727,27,North,9077
Spring,Jeans,Denim,Female,2502,18,South,18721
Spring,Shirt,Linen,Male,4297,67,East,6496
Spring,Shirt,Wool,Female,3149,41,South,2760
Summer,Kurti,Wool,Female,4269,47,North,7635
Spring,Jeans,Cotton,Female,745,9,East,2386
Autumn,Kurti,Cotton,Male,2472,32,West,5781
Winter,Kurti,Linen,Female,647,0,South,14528
Autumn,Jacket,Wool,Male,2448,4,East,15323
Autumn,Dress,Wool,Female,2771,7,North,11773
Summer,Dress,Silk,Female,3892,31,South,11483
Summer,Kurti,Linen,Male,1786,47,South,13723
Spring,Jacket,Wool,Female,4188,61,East,7465
Autumn,Kurti,Linen,Female,1961,41,West,17362
Spring,Jacket,Cotton,Female,2119,46,South,4340
Spring,Shirt,Silk,Female,2544,27,West,7279
Winter,Dress,Cotton,Female,4565,31,South,1559
Spring,Shirt,Silk,Male,4074,8,North,18445
Summer,Jeans,Silk,Female,2434,47,South,17616
Autumn,Jacket,Denim,Male,2959,48,East,2962
Winter,Shirt,Denim,Female,4935,22,East,1469
Spring,Kurti,Denim,Male,1904,17,East,8755
Autumn,Jeans,Denim,Male,2681,70,North,11284
Autumn,Jacket,Silk,Female,2396,68,East,16751
Summer,Kurti,Silk,Female,2958,34,West,11487
Winter,Dress,Linen,Male,2496,15,West,10471
Winter,Shirt,Linen,Male,740,40,West,9351
Summer,Jeans,Denim,Male,4238,54,West,19878
Summer,Dress,Denim,Male,4621,41,North,16380
Autumn,Shirt,Silk,Female,1920,17,South,13179
Winter,Kurti,Denim,Male,4036,51,East,12192
Spring,Shirt,Cotton,Female,1291,47,North,9076
Autumn,Jeans,Cotton,Male,2086,10,North,14060
Spring,Kurti,Denim,Female,641,65,West,5125
Winter,Dress,Wool,Male,4136,34,West,1702
Autumn,Jacket,Cotton,Male,4420,50,South,4322
Summer,Shirt,Denim,Female,4604,27,North,5198
Autumn,Jeans,Denim,Male,1312,45,North,11365
Autumn,Dress,Cotton,Female,4619,14,West,10201
Winter,Jacket,Cotton,Male,4444,18,North,6749
Winter,Kurti,Wool,Female,2410,53,South,2241
Summer,Dress,Wool,Female,4387,7,South,15406
Summer,Jeans,Linen,Female,3797,21,East,8579
Summer,Dress,Cotton,Female,4578,61,South,15032
Spring,Shirt,Wool,Male,2064,26,East,16733
Autumn,Dress,Linen,Female,3539,51,South,5172
Summer,Jacket,Linen,Female,2633,7,East,11730
Winter,Kurti,Linen,Female,3569,3,West,14253
Spring,Jeans,Denim,Female,1925,11,West,14314
Autumn,Dress,Denim,Male,2884,8,South,10769
Summer,Dress,Linen,Female,3026,15,South,9011
Summer,Jacket,Wool,Female,3503,14,West,18206
Autumn,Jacket,Linen,Female,2177,53,South,10546
Spring,Shirt,Cotton,Male,1644,21,North,12499
Winter,Shirt,Silk,Male,1823,9,North,3155
Spring,Jacket,Wool,Male,4407,68,North,12288
Spring,Dress,Denim,Female,3499,12,South,10842
Winter,Kurti,Silk,Female,4431,0,South,1132
Autumn,Jeans,Linen,Female,1345,70,West,14942
Autumn,Shirt,Linen,Female,3773,48,South,17348
Winter,Jacket,Linen,Female,2905,8,East,5594
Spring,Jacket,Silk,Female,1076,33,North,5381
Spring,Dress,Cotton,Male,1562,12,North,15577
Summer,Jeans,Cotton,Male,3730,3,West,17261
Autumn,Dress,Denim,Female,3880,13,South,2152
Winter,Jacket,Wool,Female,4738,31,South,2251
Spring,Dress,Linen,Female,1560,12,East,12172
Summer,Kurti,Silk,Female,2432,4,East,13210
Spring,Kurti,Cotton,Female,2976,57,West,10740
Spring,Shirt,Wool,Female,2801,44,East,18414
Winter,Jeans,Cotton,Male,1658,34,East,15590
Autumn,Jacket,Silk,Female,4168,22,East,9337
Autumn,Shirt,Denim,Male,1057,20,North,11074
Autumn,Jeans,Cotton,Male,1626,7,East,16995
Spring,Dress,Denim,Female,2987,69,West,16466
Winter,Dress,Cotton,Male,738,46,South,18068
Winter,Kurti,Linen,Female,1226,24,West,3907
Summer,Jacket,Cotton,Male,2520,1,North,7128
Spring,Shirt,Denim,Female,1615,31,East,8161
Winter,Jeans,Silk,Male,1549,50,South,16433
Winter,Kurti,Denim,Male,2744,55,South,10475
Summer,Kurti,Linen,Male,4799,18,North,6201
Summer,Dress,Wool,Female,1486,3,West,1778
Autumn,Kurti,Denim,Female,2224,40,South,11703
Winter,Shirt,Denim,Male,4158,37,North,11255
Summer,Kurti,Linen,Male,4028,15,East,13571
Spring,Dress,Cotton,Male,3682,49,North,6172
Autumn,Jeans,Cotton,Female,3065,42,North,2678
Autumn,Kurti,Denim,Female,2074,10,North,11237
Spring,Kurti,Linen,Female,3973,52,West,13146
Summer,Kurti,Wool,Male,3693,69,West,4128
Autumn,Dress,Cotton,Male,773,8,North,2004
Summer,Jacket,Wool,Male,1313,6,North,6527
Winter,Jacket,Denim,Male,1377,11,North,14718
Winter,Jeans,Cotton,Female,2585,57,North,7103
Winter,Shirt,Linen,Female,4273,43,West,13482
Summer,Jeans,Wool,Female,1685,51,West,15321
Autumn,Shirt,Denim,Male,1579,41,West,18815
Autumn,Kurti,Linen,Male,4799,40,South,18693
Winter,Jeans,Silk,Male,1254,31,West,7211
Autumn,Kurti,Cotton,Male,1117,15,South,13922
Winter,Jeans,Cotton,Male,719,10,South,11391
Summer,Dress,Denim,Female,2476,63,South,17867
Autumn,Jacket,Silk,Male,2248,50,West,17289
Autumn,Kurti,Wool,Male,650,1,West,18067
Winter,Jacket,Denim,Male,1006,36,North,7347
Autumn,Jeans,Denim,Male,2760,39,East,3499
Winter,Kurti,Wool,Female,4998,0,South,4043
Winter,Dress,Denim,Male,2379,52,West,18178
Winter,Jeans,Linen,Male,2623,3,North,13452
Autumn,Jeans,Silk,Female,1163,59,East,14247
Winter,Dress,Wool,Female,3804,41,West,4324
Autumn,Jeans,Silk,Male,2260,1,North,1919
Autumn,Shirt,Cotton,Male,532,8,South,4178
Summer,Kurti,Cotton,Female,4392,30,North,10681
Winter,Shirt,Silk,Female,2006,22,East,11214
Summer,Shirt,Denim,Male,1848,46,East,7710
Summer,Dress,Cotton,Male,714,15,East,2830
Autumn,Jacket,Denim,Male,4256,44,South,7743
Winter,Kurti,Denim,Male,2725,41,North,13436
Spring,Shirt,Silk,Male,546,50,North,6271
Spring,Kurti,Cotton,Male,1326,56,East,11550
Winter,Jacket,Cotton,Female,3022,43,South,2593
Summer,Kurti,Silk,Male,3762,12,South,3948
Autumn,Kurti,Denim,Female,716,8,South,15597
Autumn,Kurti,Cotton,Female,2927,5,South,13245
Winter,Dress,Linen,Male,1516,34,West,15869
Winter,Shirt,Wool,Male,1475,47,South,15420
Autumn,Jacket,Cotton,Female,3494,7,West,17139
Summer,Shirt,Cotton,Male,2692,38,South,10934
Spring,Jacket,Linen,Male,1966,59,East,10715
Winter,Jeans,Wool,Male,3983,35,East,15207
Summer,Jacket,Cotton,Male,3804,6,North,2980
Summer,Kurti,Wool,Female,3089,55,East,18482
Winter,Dress,Cotton,Male,3681,29,East,12880
Spring,Dress,Linen,Male,2869,42,South,10134
Summer,Jeans,Silk,Male,1129,65,North,15845
Summer,Jacket,Wool,Female,2593,57,South,10645
Winter,Jeans,Linen,Male,1260,35,West,18886
Winter,Jeans,Silk,Female,841,7,East,14366
Autumn,Kurti,Silk,Male,3899,5,East,19595
Winter,Dress,Denim,Female,2782,68,South,17732
Autumn,Jacket,Linen,Female,4673,26,East,16416
Autumn,Jacket,Silk,Male,2375,11,East,7538
Autumn,Dress,Cotton,Male,1596,38,North,9437
Spring,Dress,Cotton,Male,2476,48,West,1728
Autumn,Kurti,Linen,Male,970,50,North,19305
Spring,Dress,Denim,Female,1042,63,North,11711
Summer,Dress,Linen,Female,4344,3,North,8093
Winter,Jeans,Silk,Male,3936,20,North,3096
Spring,Jeans,Wool,Female,3191,5,South,17661
Summer,Dress,Silk,Male,4231,66,North,8655
Winter,Dress,Denim,Male,1745,33,North,12064
Summer,Dress,Wool,Female,2025,60,West,19147
Autumn,Dress,Wool,Male,4510,1,East,3730
Autumn,Kurti,Cotton,Male,2441,21,South,19846
Winter,Shirt,Cotton,Male,2531,30,West,14090
Spring,Shirt,Denim,Male,1475,59,South,1484
Spring,Kurti,Cotton,Female,3658,57,North,19120
Winter,Dress,Cotton,Male,4363,29,South,1495
Spring,Jeans,Silk,Female,1027,9,North,7153
Spring,Kurti,Silk,Male,618,42,North,14637
Summer,Jacket,Cotton,Female,4554,21,West,18430
Summer,Jacket,Cotton,Male,672,33,North,3212
Autumn,Shirt,Cotton,Female,2193,35,East,2321
Autumn,Shirt,Wool,Female,2628,13,North,19273
Autumn,Jeans,Silk,Male,1756,3,North,10956
Winter,Kurti,Denim,Male,3319,62,East,5629
Summer,Kurti,Silk,Male,3845,59,West,14127
Summer,Jeans,Cotton,Female,1692,42,West,17644
Autumn,Dress,Wool,Female,1404,29,West,5819
Summer,Shirt,Wool,Male,1892,40,West,13739
Summer,Kurti,Cotton,Male,2791,69,West,16572
Spring,Jacket,Cotton,Male,2136,60,East,14134
Summer,Jacket,Cotton,Male,2500,44,East,9217
Summer,Jeans,Linen,Male,4537,62,South,2116
Summer,Kurti,Linen,Female,3139,49,South,14404
Spring,Shirt,Denim,Male,3888,42,South,15669
Summer,Jacket,Silk,Female,2426,5,South,16570
Winter,Shirt,Linen,Male,1359,27,North,6335
Spring,Shirt,Silk,Female,2101,68,East,14399
Spring,Dress,Cotton,Female,3974,27,East,9445
Winter,Jeans,Silk,Male,3484,23,East,19373
Summer,Shirt,Denim,Female,3425,61,West,17578
Summer,Jeans,Denim,Male,4863,70,West,13353
Autumn,Dress,Linen,Female,2148,43,North,5140
Spring,Shirt,Linen,Female,4164,46,West,19245
Summer,Dress,Wool,Male,4213,2,West,6948
Winter,Jacket,Linen,Female,1439,25,West,15204
Autumn,Dress,Wool,Male,4731,32,South,3891
Summer,Jeans,Wool,Male,758,55,South,6132
Summer,Kurti,Silk,Female,1386,38,South,5769
Autumn,Dress,Wool,Male,4820,17,North,5544
Winter,Jeans,Denim,Female,4643,1,West,18559
Spring,Jeans,Denim,Female,3474,20,South,10679
Spring,Jacket,Denim,Male,4633,22,West,2966
Winter,Jacket,Cotton,Male,4829,46,South,15116
Winter,Kurti,Wool,Female,4322,52,East,17031
Summer,Jacket,Denim,Male,525,48,West,14058
Winter,Jacket,Linen,Female,4839,32,North,14721
Winter,Jeans,Cotton,Female,3510,68,East,15341
Summer,Jeans,Wool,Female,2159,0,East,9992
Spring,Dress,Cotton,Male,2387,2,East,13224
Autumn,Dress,Silk,Female,4058,70,East,1499
Autumn,Jacket,Linen,Female,4772,17,North,11977
Spring,Dress,Silk,Female,1003,1,West,1990
Winter,Dress,Linen,Male,1481,38,North,14788
Summer,Jeans,Wool,Male,1071,2,East,14678
Winter,Kurti,Cotton,Male,1401,25,West,5194
Summer,Shirt,Cotton,Female,4441,10,South,14643
Autumn,Dress,Linen,Female,2026,11,East,13468
Summer,Shirt,Linen,Female,4278,48,South,9670
Winter,Shirt,Denim,Male,735,42,East,9217
Spring,Dress,Wool,Male,4394,12,North,12919
Winter,Shirt,Silk,Male,2112,50,West,3604
Winter,Kurti,Wool,Male,2600,16,East,8441
Autumn,Jacket,Denim,Female,4717,11,South,19617
Winter,Dress,Silk,Male,4971,59,East,2909
Spring,Dress,Cotton,Male,850,7,South,16558
Winter,Kurti,Cotton,Female,2221,68,East,9414
Autumn,Jacket,Denim,Female,1551,0,South,5340
Winter,Jeans,Denim,Female,941,48,West,2121
Autumn,Jeans,Cotton,Male,2951,24,East,11026
Autumn,Shirt,Linen,Male,2784,18,North,3047
Autumn,Jeans,Denim,Male,2036,66,East,18778
Summer,Dress,Wool,Female,3977,32,East,12808
Summer,Shirt,Linen,Female,4175,23,North,4365
Winter,Jeans,Denim,Female,1055,27,South,4294
Autumn,Jeans,Cotton,Female,2008,32,North,19458
Winter,Dress,Denim,Female,1450,5,North,9408
Autumn,Shirt,Cotton,Female,1920,9,South,15443
Spring,Jacket,Denim,Male,4434,28,West,16032
Winter,Jacket,Cotton,Male,3402,25,East,2622
Winter,Dress,Cotton,Female,4635,34,North,11537
Winter,Jacket,Linen,Female,2751,51,West,1192
Winter,Kurti,Silk,Male,2009,33,North,4835
Winter,Jacket,Cotton,Male,982,69,South,13166
Autumn,Shirt,Wool,Male,2046,65,West,1963
Spring,Kurti,Wool,Male,4473,22,North,13074
Spring,Jeans,Wool,Male,2494,23,North,10760
Spring,Kurti,Silk,Male,3779,12,West,9895
Spring,Shirt,Linen,Female,4678,61,North,1341
Spring,Dress,Linen,Female,3011,55,South,9673
Autumn,Shirt,Wool,Female,4056,51,North,11913
Summer,Kurti,Linen,Female,4053,45,East,7053
Spring,Kurti,Silk,Male,967,14,West,7207
Winter,Dress,Silk,Male,625,21,South,2510
Autumn,Shirt,Cotton,Female,3696,28,East,2016
Spring,Dress,Silk,Male,1037,42,North,11266
Autumn,Shirt,Cotton,Female,3535,31,North,14959
Summer,Shirt,Silk,Male,3372,7,North,13243
Summer,Dress,Denim,Male,3828,40,West,14248
Spring,Kurti,Linen,Female,4208,58,South,19980
Autumn,Jeans,Denim,Female,3833,64,North,11554
Spring,Jacket,Cotton,Female,3817,17,North,13733
Winter,Jeans,Wool,Male,2676,16,South,5198
Spring,Dress,Cotton,Female,3243,14,East,7822
Spring,Dress,Cotton,Female,2749,19,East,15007
Summer,Dress,Denim,Female,3261,25,South,11195
Spring,Shirt,Denim,Female,1650,28,North,19061
Summer,Shirt,Denim,Male,517,60,South,12520
Summer,Jacket,Denim,Female,1506,7,North,6075
Autumn,Dress,Cotton,Female,3432,5,West,15574
Summer,Dress,Silk,Male,2026,59,North,9126
Winter,Jeans,Denim,Male,776,54,West,18659
Summer,Shirt,Cotton,Female,2259,27,North,14003
Winter,Jeans,Cotton,Female,4407,38,East,9420
Autumn,Dress,Linen,Male,1010,6,East,12343
Summer,Jacket,Cotton,Female,865,21,West,9383
Autumn,Jacket,Cotton,Male,1874,5,East,13630
Spring,Jacket,Wool,Female,3713,41,South,18665
Winter,Shirt,Cotton,Male,3006,63,North,2726
Spring,Jacket,Silk,Female,4029,53,South,12932
Summer,Jeans,Wool,Male,3608,2,East,9477
Summer,Jeans,Denim,Male,3856,62,North,11125
Winter,Dress,Cotton,Female,4204,51,East,4759
Spring,Jacket,Wool,Female,3728,33,North,19927
Winter,Jacket,Wool,Female,2457,18,North,12354
Winter,Jeans,Denim,Male,1774,36,South,13375
Winter,Jacket,Linen,Female,2481,65,West,10233
Winter,Shirt,Silk,Male,2237,17,North,16205
Autumn,Kurti,Cotton,Male,2847,25,South,11595
Summer,Kurti,Wool,Male,1742,47,West,13540
Autumn,Jeans,Denim,Female,4331,46,North,8329
Winter,Jacket,Silk,Male,910,6,North,10887
Spring,Shirt,Silk,Female,1080,27,East,9061
Winter,Jacket,Linen,Female,2224,20,West,13447
Winter,Kurti,Wool,Male,3713,43,West,16437
Winter,Dress,Denim,Male,3329,18,South,16352
Summer,Jacket,Cotton,Male,4682,2,East,8853
Autumn,Shirt,Wool,Female,2295,12,South,4367
Summer,Dress,Wool,Female,2252,63,South,11565
Winter,Jeans,Linen,Female,2857,56,South,1471
Summer,Jeans,Denim,Male,2552,35,East,1265
Spring,Jacket,Linen,Male,856,0,East,18061
Spring,Kurti,Cotton,Male,2033,52,North,1143
Winter,Dress,Denim,Female,4948,52,South,15835
Winter,Dress,Denim,Male,1335,53,South,13269
Summer,Dress,Denim,Male,3042,38,West,10326
Spring,Kurti,Wool,Female,4231,45,South,5161
Spring,Kurti,Denim,Female,1323,4,South,7876
Summer,Jeans,Linen,Female,3724,7,East,8679
Summer,Kurti,Cotton,Male,1768,32,West,2755
Autumn,Kurti,Cotton,Male,3417,23,West,8108
Autumn,Kurti,Linen,Female,4286,25,East,6112
Autumn,Shirt,Linen,Female,3602,62,East,4493
Winter,Shirt,Denim,Female,4124,50,South,8934
Winter,Jeans,Denim,Male,2679,31,South,4051
Spring,Jeans,Linen,Male,4074,59,West,10902
Summer,Shirt,Wool,Female,2622,17,North,17868
Winter,Jeans,Denim,Male,4240,62,North,13602
Autumn,Jacket,Denim,Male,1105,32,East,19947
Autumn,Kurti,Wool,Female,1653,33,West,19331
Summer,Kurti,Silk,Male,4607,52,South,1551
Summer,Shirt,Cotton,Male,3770,30,South,14103
Autumn,Shirt,Linen,Male,4722,65,West,15814
Summer,Jacket,Denim,Female,2625,50,West,7327
Spring,Jeans,Linen,Male,3878,3,North,12880
Summer,Jeans,Cotton,Female,2573,12,South,1089
Winter,Jeans,Denim,Female,4330,6,North,16113
Winter,Kurti,Linen,Male,3558,57,East,2562
Summer,Dress,Silk,Female,1427,62,East,17211
Autumn,Jeans,Silk,Male,743,10,West,7714
Summer,Shirt,Wool,Male,4289,10,South,15161
Spring,Shirt,Silk,Male,4007,17,East,3314
Summer,Kurti,Cotton,Female,1493,0,West,16575
Winter,Kurti,Silk,Female,3493,30,South,1107
Autumn,Jacket,Cotton,Male,812,16,East,18437
Summer,Kurti,Wool,Male,2574,59,East,14306
Winter,Dress,Wool,Female,2707,39,East,5282
Autumn,Dress,Silk,Female,2547,70,North,13981
Spring,Jeans,Denim,Male,1209,23,South,1797
Winter,Kurti,Denim,Female,1250,33,South,15755
Autumn,Dress,Silk,Male,1821,49,South,5932
Winter,Dress,Wool,Male,4461,64,West,8509
Summer,Dress,Silk,Male,2415,59,North,8986
Spring,Dress,Wool,Female,4910,18,West,11721
Winter,Shirt,Silk,Female,569,44,West,7682
Spring,Jeans,Wool,Male,2033,14,North,8810
Autumn,Jacket,Silk,Female,1268,19,West,15615
Spring,Kurti,Denim,Male,631,34,East,17264
Autumn,Kurti,Linen,Male,4884,63,West,5904
Spring,Shirt,Wool,Female,1512,35,East,10461
Winter,Jeans,Wool,Female,664,8,East,3919
Spring,Jacket,Denim,Female,2757,25,East,13968
Spring,Shirt,Linen,Female,4622,59,North,2514
Summer,Kurti,Silk,Female,4249,36,North,18438
Spring,Shirt,Wool,Male,3559,41,South,5706
Autumn,Jeans,Silk,Male,1825,29,East,17423
Summer,Dress,Denim,Male,3634,19,East,8647
Spring,Kurti,Cotton,Female,4989,33,West,12065
Summer,Jacket,Linen,Male,1391,24,South,4514
Winter,Shirt,Cotton,Female,2052,36,North,18238
Autumn,Jacket,Linen,Male,4815,47,South,8458
Summer,Dress,Wool,Male,658,55,North,17511
Autumn,Dress,Denim,Male,3414,38,East,14901
Spring,Jacket,Silk,Female,4012,12,South,11349
Winter,Jeans,Denim,Male,3229,63,North,5558
Summer,Kurti,Wool,Male,2695,28,West,12746
Summer,Dress,Cotton,Male,2499,44,North,6120
Spring,Jeans,Denim,Male,3163,15,North,1889
Winter,Kurti,Wool,Male,2248,67,North,16078
Spring,Jeans,Cotton,Male,4194,70,West,2150
Summer,Jeans,Silk,Male,1151,58,North,12406
Summer,Kurti,Wool,Male,3801,43,East,16223
Winter,Jeans,Cotton,Female,4051,63,East,6416
Winter,Shirt,Wool,Female,4734,61,East,10482
Winter,Dress,Denim,Female,2871,51,North,7181
Autumn,Shirt,Silk,Female,2177,27,South,16093
Spring,Dress,Linen,Female,2155,70,South,17603
Autumn,Jeans,Silk,Female,2218,56,South,14449
Spring,Jacket,Wool,Male,2952,56,South,12446
Spring,Jeans,Silk,Female,3539,60,North,9445
Autumn,Dress,Cotton,Male,3709,3,West,1975
Winter,Jeans,Wool,Male,4229,17,East,8169
Spring,Shirt,Linen,Male,4700,53,West,11368
Spring,Jeans,Denim,Female,3857,52,South,11769
Spring,Jacket,Denim,Female,977,41,East,10922
Summer,Shirt,Denim,Female,4594,26,South,5534
Autumn,Kurti,Linen,Female,4020,50,South,12570
Autumn,Kurti,Cotton,Female,1201,54,North,5091
Winter,Shirt,Cotton,Male,2583,24,East,7675
Summer,Jeans,Wool,Female,4699,5,North,5314
Winter,Dress,Linen,Male,4447,60,North,15167
Winter,Jeans,Silk,Male,2420,54,West,9890
Spring,Kurti,Denim,Female,2836,25,South,18007
Summer,Jacket,Denim,Male,4904,23,North,11305
Spring,Kurti,Wool,Female,2534,38,West,10272
Summer,Dress,Cotton,Female,1789,26,South,2421
Winter,Jeans,Cotton,Female,4921,36,North,5113
Autumn,Jacket,Linen,Male,4435,29,East,6405
Winter,Dress,Wool,Female,4237,23,East,10015
Spring,Jacket,Denim,Male,1091,54,North,11498
Winter,Jacket,Linen,Male,4398,17,West,2325
Autumn,Shirt,Silk,Male,2670,42,North,8610
Winter,Kurti,Cotton,Male,3787,13,North,8234
Autumn,Jeans,Linen,Male,578,34,West,17593
Winter,Kurti,Cotton,Female,3627,10,North,1120
Spring,Jeans,Wool,Male,887,70,West,18633
Spring,Dress,Wool,Male,3994,4,North,7940
Autumn,Jeans,Cotton,Female,2318,20,East,9866
Autumn,Dress,Denim,Female,3444,53,South,3230
Spring,Shirt,Silk,Male,1799,3,East,9404
Autumn,Jacket,Denim,Male,2305,38,North,18661
Summer,Kurti,Silk,Male,3649,69,East,5077
Summer,Shirt,Cotton,Male,538,67,South,11245
Winter,Shirt,Silk,Male,4466,9,North,10716
Summer,Jacket,Silk,Female,4856,8,North,6598
Summer,Shirt,Linen,Female,1279,50,East,14179
Spring,Jacket,Linen,Male,3054,30,West,17353
Autumn,Kurti,Wool,Male,575,39,West,6255
Summer,Jeans,Cotton,Female,1540,52,East,11330
Winter,Jeans,Linen,Female,3763,17,East,18857
Summer,Jacket,Linen,Male,565,41,West,8832
Autumn,Dress,Silk,Male,2356,26,West,11411
Summer,Dress,Wool,Female,4224,2,North,4486
Spring,Jacket,Cotton,Female,1320,62,South,9816
Winter,Jacket,Wool,Male,2831,19,North,2446
Autumn,Shirt,Silk,Female,4645,43,East,4089
Spring,Kurti,Cotton,Female,719,36,North,6079
Winter,Kurti,Silk,Female,2882,5,North,1850
Summer,Jeans,Silk,Male,1616,5,West,19038
Winter,Shirt,Cotton,Male,1486,51,East,7988
Spring,Shirt,Wool,Male,4806,20,West,18673
Autumn,Kurti,Linen,Male,3955,49,South,10425
Summer,Kurti,Wool,Male,1124,29,East,12263
Winter,Jacket,Wool,Male,3940,58,North,2397
Summer,Dress,Linen,Male,2180,26,South,1584
Spring,Kurti,Cotton,Male,2235,3,West,11740
Spring,Dress,Wool,Male,1291,6,North,17395
Summer,Dress,Wool,Male,986,25,South,18772
Winter,Dress,Cotton,Male,3195,9,West,5939
Winter,Dress,Linen,Female,4809,48,North,1096
Summer,Dress,Wool,Female,1562,30,South,8214
Spring,Shirt,Cotton,Female,660,59,East,19855
Winter,Kurti,Wool,Female,722,27,East,9874
Spring,Jeans,Wool,Male,3121,16,East,15074
Autumn,Dress,Wool,Female,4020,22,South,6524
Autumn,Dress,Denim,Male,3449,40,South,14720
Autumn,Kurti,Silk,Female,4666,6,North,19377
Autumn,Dress,Silk,Male,3975,3,East,11909
Autumn,Jeans,Linen,Male,1086,30,South,10077
Summer,Jacket,Cotton,Female,1149,52,East,15675
Spring,Jacket,Linen,Female,2741,34,East,9886
Winter,Kurti,Cotton,Female,3857,20,East,12583
Summer,Kurti,Cotton,Female,2909,55,West,9246
Spring,Dress,Linen,Female,1618,49,East,13179
Summer,Jacket,Linen,Male,1486,57,West,12722
Spring,Dress,Linen,Male,4360,67,South,9006
Autumn,Kurti,Wool,Female,1199,16,South,12610
Winter,Jeans,Cotton,Male,2657,27,South,18415
Summer,Dress,Wool,Male,1842,65,East,7328
Summer,Dress,Linen,Male,4033,66,East,9648
Spring,Dress,Denim,Female,3434,47,East,2635
Summer,Jeans,Denim,Female,3899,27,West,14190
Autumn,Jacket,Silk,Female,3560,9,North,9801
Summer,Shirt,Wool,Male,4637,30,East,17313
Winter,Jeans,Cotton,Male,880,26,East,6801
Autumn,Dress,Silk,Male,1817,55,South,18196
Spring,Jacket,Denim,Male,2698,45,West,11054
Summer,Shirt,Linen,Male,3884,36,West,11844
Autumn,Jacket,Silk,Female,4163,22,East,6765
Winter,Kurti,Cotton,Male,4406,53,East,2301
Summer,Shirt,Wool,Female,640,56,South,7060
Autumn,Jeans,Silk,Male,2713,37,North,18540
Summer,Kurti,Denim,Female,1979,28,East,10825
